Date : 2024-04-02 14:33:22
Directory : /opt/lampp/htdocs/MitraPark/parts
Total : 1737 files,  -26738 codes, -159 comments, -6005 blanks, all -32902 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-circle.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-detail.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-minus.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-pin.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-plus.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-rectangle.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-voice.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-x.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-vector.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-vial.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-video-off.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-video-plus.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-video-recording.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-video.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-videos.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-virus-block.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-virus.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-volume-full.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-volume-low.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-volume-mute.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-volume.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-wallet-alt.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-wallet.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-washer.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-watch-alt.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-watch.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-webcam.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-widget.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-window-alt.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-wine.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-wink-smile.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-wink-tongue.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-wrench.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-x-circle.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-x-square.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-yin-yang.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-zap.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-zoom-in.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-zoom-out.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/fontawesome.css                                       | CSS        |     -4,342 |         -7 |     -2,012 |     -6,361 |
| /opt/lampp/htdocs/MitraPark/assets/css/global.css                                            | CSS        |          0 |          0 |         -1 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/kurakani-style.css                                    | CSS        |        -91 |         -1 |        -15 |       -107 |
| /opt/lampp/htdocs/MitraPark/assets/css/login.css                                             | CSS        |       -152 |         -1 |        -29 |       -182 |
| /opt/lampp/htdocs/MitraPark/assets/css/mitras-style.css                                      | CSS        |        -27 |          0 |         -5 |        -32 |
| /opt/lampp/htdocs/MitraPark/assets/css/navbar.css                                            | CSS        |       -292 |          0 |        -81 |       -373 |
| /opt/lampp/htdocs/MitraPark/assets/css/profile.css                                           | CSS        |       -119 |         -3 |        -29 |       -151 |
| /opt/lampp/htdocs/MitraPark/assets/css/signup.css                                            | CSS        |       -145 |         -1 |        -29 |       -175 |
| /opt/lampp/htdocs/MitraPark/assets/images/comment-outline.svg                                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/community-img.svg                                  | XML        |       -729 |         -1 |         -5 |       -735 |
| /opt/lampp/htdocs/MitraPark/assets/images/gear-solid.svg                                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/global.svg                                         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/heart-outline.svg                                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/heart-solid.svg                                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/home-solid.svg                                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/media.svg                                          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/message-solid.svg                                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/search.svg                                         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/share-post.svg                                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/images/user-group-solid.svg                               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/index.php                                                 | PHP        |         -3 |          0 |          0 |         -3 |
| /opt/lampp/htdocs/MitraPark/assets/scripts/functions.js                                      | JavaScript |          0 |          0 |         -1 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/scripts/jquery.js                                         | JavaScript |         -1 |         -1 |          0 |         -2 |
| /opt/lampp/htdocs/MitraPark/assets/scripts/posts/renderMyPosts.js                            | JavaScript |       -152 |         -2 |        -27 |       -181 |
| /opt/lampp/htdocs/MitraPark/changePassword.php                                               | PHP        |       -125 |          0 |        -21 |       -146 |
| /opt/lampp/htdocs/MitraPark/chat.php                                                         | PHP        |       -229 |         -5 |        -42 |       -276 |
| /opt/lampp/htdocs/MitraPark/feed.php                                                         | PHP        |       -160 |          0 |        -46 |       -206 |
| /opt/lampp/htdocs/MitraPark/getUpdate.php                                                    | PHP        |         -3 |          0 |         -2 |         -5 |
| /opt/lampp/htdocs/MitraPark/index.php                                                        | PHP        |         -3 |          0 |         -1 |         -4 |
| /opt/lampp/htdocs/MitraPark/kurakani.php                                                     | PHP        |        -98 |          0 |        -11 |       -109 |
| /opt/lampp/htdocs/MitraPark/login.php                                                        | PHP        |       -114 |         -2 |        -25 |       -141 |
| /opt/lampp/htdocs/MitraPark/logout.php                                                       | PHP        |         -9 |          0 |         -1 |        -10 |
| /opt/lampp/htdocs/MitraPark/mitras.php                                                       | PHP        |       -163 |          0 |        -24 |       -187 |
| /opt/lampp/htdocs/MitraPark/notifications.php                                                | PHP        |       -127 |         -5 |        -19 |       -151 |
| /opt/lampp/htdocs/MitraPark/post.php                                                         | PHP        |       -859 |         -8 |       -137 |     -1,004 |
| /opt/lampp/htdocs/MitraPark/postComments.php                                                 | PHP        |       -102 |          0 |        -28 |       -130 |
| /opt/lampp/htdocs/MitraPark/postLikes.php                                                    | PHP        |        -81 |          0 |        -18 |        -99 |
| /opt/lampp/htdocs/MitraPark/posts.js                                                         | JavaScript |       -150 |         -2 |        -35 |       -187 |
| /opt/lampp/htdocs/MitraPark/profile.php                                                      | PHP        |       -327 |         -5 |        -52 |       -384 |
| /opt/lampp/htdocs/MitraPark/server/api/addLike.php                                           | PHP        |        -24 |          0 |         -4 |        -28 |
| /opt/lampp/htdocs/MitraPark/server/api/comments/deleteComment.php                            | PHP        |        -24 |          0 |        -12 |        -36 |
| /opt/lampp/htdocs/MitraPark/server/api/comments/deleteReplyComment.php                       | PHP        |        -33 |          0 |         -8 |        -41 |
| /opt/lampp/htdocs/MitraPark/server/api/comments/getReplyComments.php                         | PHP        |        -17 |          0 |         -6 |        -23 |
| /opt/lampp/htdocs/MitraPark/server/api/comments/insertReplyComment.php                       | PHP        |        -32 |          0 |        -10 |        -42 |
| /opt/lampp/htdocs/MitraPark/server/api/comments/updateComment.php                            | PHP        |        -25 |          0 |        -12 |        -37 |
| /opt/lampp/htdocs/MitraPark/server/api/comments/updateReplyComment.php                       | PHP        |        -35 |          0 |        -11 |        -46 |
| /opt/lampp/htdocs/MitraPark/server/api/getComments.php                                       | PHP        |        -17 |          0 |         -6 |        -23 |
| /opt/lampp/htdocs/MitraPark/server/api/getFriendRequests.php                                 | PHP        |        -30 |         -2 |        -11 |        -43 |
